ip;int;mac;exp;vrf
10.224.204.94;Vlan3520;ec:4c:4d:66:9e:44;205;IP-TV
10.224.204.96;Vlan3520;1c:bb:a8:13:7f:c5;2;IP-TV
10.224.204.98;Vlan3520;1c:bb:a8:23:79:51;2;IP-TV
10.224.204.101;Vlan3520;e4:27:71:67:c2:d8;125;IP-TV
10.224.204.104;Vlan3520;e4:27:71:1e:8d:1e;216;IP-TV
10.224.204.105;Vlan3520;ec:4c:4d:6b:16:f4;163;IP-TV
10.224.204.113;Vlan3520;e4:27:71:0c:b4:bf;111;IP-TV
10.224.204.117;Vlan3520;e4:27:71:0c:8f:01;0;IP-TV
10.224.204.119;Vlan3520;e4:27:71:25:0e:09;7;IP-TV
10.224.204.120;Vlan3520;ec:4c:4d:6b:28:bb;67;IP-TV
10.224.204.122;Vlan3520;1c:bb:a8:24:5c:40;2;IP-TV
10.224.204.127;Vlan3520;e4:27:71:0c:b5:76;12;IP-TV
10.224.204.128;Vlan3520;e4:27:71:47:e4:c1;89;IP-TV
10.224.204.133;Vlan3520;e4:27:71:60:36:1e;214;IP-TV
10.224.204.134;Vlan3520;e4:27:71:00:a4:65;4;IP-TV
10.224.204.139;Vlan3520;1c:bb:a8:18:42:67;2;IP-TV
10.224.204.141;Vlan3520;00:1a:79:0f:93:4d;2;IP-TV
10.224.204.148;Vlan3520;e4:27:71:13:32:ea;1;IP-TV
10.224.204.150;Vlan3520;e4:27:71:58:52:98;208;IP-TV
10.224.204.151;Vlan3520;e4:27:71:1e:14:75;7;IP-TV
10.224.204.154;Vlan3520;e4:27:71:29:b8:56;110;IP-TV
10.224.204.155;Vlan3520;5c:e3:0e:95:83:4d;49;IP-TV
10.224.204.158;Vlan3520;00:02:9b:93:ca:96;2;IP-TV
10.224.204.160;Vlan3520;e4:27:71:58:4e:78;169;IP-TV
10.224.204.162;Vlan3520;00:02:9b:92:d6:d9;13;IP-TV
10.224.204.165;Vlan3520;e4:27:71:1e:b3:dd;7;IP-TV
10.224.204.166;Vlan3520;00:02:9b:89:0c:d5;154;IP-TV
10.224.204.173;Vlan3520;5c:e3:0e:94:bb:51;2;IP-TV
10.224.204.174;Vlan3520;e4:27:71:11:7c:f8;184;IP-TV
10.224.204.177;Vlan3520;e4:27:71:62:89:97;22;IP-TV
10.224.204.178;Vlan3520;00:1a:79:0f:7e:68;0;IP-TV
10.224.204.179;Vlan3520;e4:27:71:12:07:de;0;IP-TV
10.224.204.180;Vlan3520;e4:27:71:62:7a:ca;161;IP-TV
10.224.204.182;Vlan3520;e4:27:71:0c:85:f8;201;IP-TV
10.224.204.184;Vlan3520;e4:27:71:03:ad:4c;200;IP-TV
10.224.204.185;Vlan3520;e4:27:71:24:fc:2e;195;IP-TV
10.224.204.186;Vlan3520;e4:27:71:62:89:99;71;IP-TV
10.224.204.192;Vlan3520;1c:bb:a8:0d:fb:44;260;IP-TV
10.224.204.194;Vlan3520;1c:bb:a8:05:a1:bb;4;IP-TV
10.224.204.195;Vlan3520;e4:27:71:5e:b0:a0;177;IP-TV
10.224.204.198;Vlan3520;00:02:9b:89:7a:9f;4;IP-TV
10.224.204.200;Vlan3520;00:02:9b:93:51:06;0;IP-TV
10.224.204.203;Vlan3520;e4:27:71:02:35:f5;0;IP-TV
10.224.204.207;Vlan3520;5c:e3:0e:e0:59:ab;5;IP-TV
10.224.204.208;Vlan3520;00:1a:79:06:9e:ec;0;IP-TV
10.224.204.209;Vlan3520;e4:27:71:67:ef:df;211;IP-TV
10.224.204.212;Vlan3520;e4:27:71:4d:4f:33;7;IP-TV
10.224.204.213;Vlan3520;e4:27:71:01:b5:30;2;IP-TV
10.224.204.214;Vlan3520;1c:bb:a8:0c:53:7a;14;IP-TV
10.224.204.215;Vlan3520;5c:e3:0e:e0:58:d7;7;IP-TV
10.224.204.216;Vlan3520;1c:bb:a8:0c:52:41;0;IP-TV
10.224.204.218;Vlan3520;ec:4c:4d:f6:bb:fc;59;IP-TV
10.224.204.224;Vlan3520;ec:4c:4d:6b:2c:d7;12;IP-TV
10.224.204.225;Vlan3520;e4:27:71:65:b8:91;15;IP-TV
10.224.204.227;Vlan3520;ec:4c:4d:f6:cd:75;225;IP-TV
10.224.204.228;Vlan3520;00:02:9b:89:c4:ab;1;IP-TV
10.224.204.230;Vlan3520;e4:27:71:5d:30:c5;241;IP-TV
10.224.204.232;Vlan3520;00:02:9b:93:58:dd;123;IP-TV
10.224.204.236;Vlan3520;e4:27:71:25:0c:c6;2;IP-TV
10.224.204.237;Vlan3520;e4:27:71:25:78:76;156;IP-TV
10.224.204.240;Vlan3520;e4:27:71:03:90:c2;112;IP-TV
10.224.204.241;Vlan3520;e4:27:71:18:90:3f;34;IP-TV
10.224.204.243;Vlan3520;1c:bb:a8:1b:94:de;2;IP-TV
10.224.204.245;Vlan3520;00:02:9b:a2:b7:02;2;IP-TV
10.224.204.246;Vlan3520;1c:bb:a8:26:fe:3b;2;IP-TV
10.224.204.247;Vlan3520;5c:e3:0e:95:aa:f5;4;IP-TV
10.224.204.248;Vlan3520;ec:4c:4d:f2:b4:b5;198;IP-TV
10.224.204.251;Vlan3520;00:07:67:b2:33:3b;45;IP-TV
10.224.204.254;Vlan3520;e4:27:71:65:b3:2f;0;IP-TV
10.224.205.1;Vlan3520;ec:4c:4d:6b:2c:ac;168;IP-TV
10.224.205.4;Vlan3520;e4:27:71:5e:a5:e0;94;IP-TV
10.224.205.5;Vlan3520;1c:bb:a8:06:1d:bf;6;IP-TV
10.224.205.6;Vlan3520;e4:27:71:01:b4:cf;1;IP-TV
10.224.205.7;Vlan3520;e4:27:71:18:70:09;7;IP-TV
10.224.205.8;Vlan3520;e4:27:71:58:51:96;220;IP-TV
10.224.205.9;Vlan3520;e4:27:71:47:e5:35;210;IP-TV
10.224.205.11;Vlan3520;1c:bb:a8:24:6d:f5;4;IP-TV
10.224.205.14;Vlan3520;1c:bb:a8:06:1b:49;1;IP-TV
10.224.205.19;Vlan3520;ec:4c:4d:6b:14:0b;155;IP-TV
10.224.205.23;Vlan3520;e4:27:71:08:11:3d;1;IP-TV
10.224.205.25;Vlan3520;e4:27:71:25:12:44;0;IP-TV
10.224.205.26;Vlan3520;e4:27:71:1f:b8:98;149;IP-TV
10.224.205.27;Vlan3520;e4:27:71:11:26:14;2;IP-TV
10.224.205.28;Vlan3520;e4:27:71:25:11:d1;3;IP-TV
10.224.205.31;Vlan3520;ec:4c:4d:66:53:dc;73;IP-TV
10.224.205.32;Vlan3520;e4:27:71:58:4e:93;3;IP-TV
10.224.205.37;Vlan3520;e4:27:71:5d:2d:96;246;IP-TV
10.224.205.39;Vlan3520;1c:bb:a8:25:0e:ec;7;IP-TV
10.224.205.40;Vlan3520;00:02:9b:92:db:bd;0;IP-TV
10.224.205.42;Vlan3520;1c:bb:a8:1a:a6:a1;0;IP-TV
10.224.205.43;Vlan3520;e4:27:71:1f:fc:27;40;IP-TV
10.224.205.44;Vlan3520;1c:bb:a8:06:17:69;241;IP-TV
10.224.205.46;Vlan3520;e4:27:71:18:6a:89;109;IP-TV
10.224.205.49;Vlan3520;00:02:9b:a2:b6:01;12;IP-TV
10.224.205.51;Vlan3520;ec:4c:4d:66:6d:09;2;IP-TV
10.224.205.53;Vlan3520;e4:27:71:24:f8:82;172;IP-TV
10.224.205.56;Vlan3520;e4:27:71:20:1f:c5;144;IP-TV
10.224.205.58;Vlan3520;1c:bb:a8:1a:a9:20;1;IP-TV
10.224.205.59;Vlan3520;e4:27:71:62:89:88;176;IP-TV
10.224.205.61;Vlan3520;e4:27:71:1f:e6:13;6;IP-TV
10.224.205.62;Vlan3520;e4:27:71:0c:88:fa;1;IP-TV
10.224.205.66;Vlan3520;e4:27:71:40:b7:68;79;IP-TV
10.224.205.69;Vlan3520;1c:bb:a8:24:d3:f0;0;IP-TV
10.224.205.70;Vlan3520;1c:bb:a8:25:10:a7;4;IP-TV
10.224.205.72;Vlan3520;1c:bb:a8:1b:84:90;22;IP-TV
10.224.205.73;Vlan3520;e4:27:71:01:c0:d4;0;IP-TV
10.224.205.74;Vlan3520;e4:27:71:10:49:83;10;IP-TV
10.224.205.77;Vlan3520;e4:27:71:4d:0e:0d;201;IP-TV
10.224.205.82;Vlan3520;e4:27:71:13:bc:f8;239;IP-TV
10.224.205.85;Vlan3520;ec:4c:4d:f2:e1:c5;153;IP-TV
10.224.205.90;Vlan3520;e4:27:71:0c:b9:f3;56;IP-TV
10.224.205.91;Vlan3520;e4:27:71:13:d1:cf;149;IP-TV
10.224.205.92;Vlan3520;20:17:42:fb:de:df;123;IP-TV
10.224.205.95;Vlan3520;e4:27:71:11:84:06;209;IP-TV
10.224.205.100;Vlan3520;e4:27:71:58:6b:81;227;IP-TV
10.224.205.101;Vlan3520;1c:bb:a8:06:1b:39;4;IP-TV
10.224.205.102;Vlan3520;1c:bb:a8:1a:b3:c1;0;IP-TV
10.224.205.109;Vlan3520;e4:27:71:11:16:f3;0;IP-TV
10.224.205.111;Vlan3520;e4:27:71:0c:73:25;1;IP-TV
10.224.205.112;Vlan3520;00:1a:79:0f:8d:c0;1;IP-TV
10.224.205.114;Vlan3520;e4:27:71:0c:70:ce;0;IP-TV
10.224.205.115;Vlan3520;e4:27:71:03:a7:ab;5;IP-TV
10.224.205.116;Vlan3520;ec:4c:4d:6b:2c:d5;231;IP-TV
10.224.205.117;Vlan3520;ec:4c:4d:f2:b5:0f;184;IP-TV
10.224.205.118;Vlan3520;bc:64:4b:a1:f6:3d;2;IP-TV
10.224.205.119;Vlan3520;e4:27:71:12:01:70;1;IP-TV
10.224.205.121;Vlan3520;ec:4c:4d:66:70:06;144;IP-TV
10.224.205.122;Vlan3520;bc:64:4b:78:e0:69;0;IP-TV
10.224.205.123;Vlan3520;e4:27:71:08:e2:ba;0;IP-TV
10.224.205.125;Vlan3520;e4:27:71:03:46:0f;0;IP-TV
10.224.205.126;Vlan3520;00:1a:79:12:ef:55;7;IP-TV
10.224.205.130;Vlan3520;00:1a:79:0b:70:2b;136;IP-TV
10.224.205.132;Vlan3520;ec:4c:4d:f0:1e:53;8;IP-TV
10.224.205.134;Vlan3520;e4:27:71:44:c2:44;1;IP-TV
10.224.205.136;Vlan3520;e4:27:71:65:b4:8b;218;IP-TV
10.224.205.140;Vlan3520;e4:27:71:00:29:7f;2;IP-TV
10.224.205.141;Vlan3520;e4:27:71:0c:0e:b3;201;IP-TV
10.224.205.142;Vlan3520;e4:27:71:14:24:10;16;IP-TV
10.224.205.143;Vlan3520;e4:27:71:0c:8f:08;5;IP-TV
10.224.205.145;Vlan3520;e4:27:71:1f:fc:5d;261;IP-TV
10.224.205.146;Vlan3520;00:1a:79:13:90:30;8;IP-TV
10.224.205.147;Vlan3520;e4:27:71:41:22:73;16;IP-TV
10.224.205.148;Vlan3520;e4:27:71:25:11:21;120;IP-TV
10.224.205.152;Vlan3520;1c:bb:a8:01:25:9d;105;IP-TV
10.224.205.154;Vlan3520;1c:bb:a8:0f:88:ee;236;IP-TV
10.224.205.155;Vlan3520;e4:27:71:0a:1c:24;7;IP-TV
10.224.205.158;Vlan3520;e4:27:71:18:63:8f;172;IP-TV
10.224.205.166;Vlan3520;e4:27:71:58:6d:79;0;IP-TV
10.224.205.167;Vlan3520;38:6b:bb:d3:af:c0;1;IP-TV
10.224.205.169;Vlan3520;e4:27:71:00:98:09;66;IP-TV
10.224.205.172;Vlan3520;e4:27:71:03:8f:f6;8;IP-TV
10.224.205.173;Vlan3520;e4:27:71:03:a7:a8;0;IP-TV
10.224.205.175;Vlan3520;ec:4c:4d:6b:2c:f1;218;IP-TV
10.224.205.180;Vlan3520;00:1a:79:13:33:0e;2;IP-TV
10.224.205.182;Vlan3520;88:a5:bd:ef:6a:1e;0;IP-TV
10.224.205.183;Vlan3520;ec:4c:4d:73:92:32;251;IP-TV
10.224.205.186;Vlan3520;e4:27:71:12:0b:25;14;IP-TV
10.224.205.190;Vlan3520;e4:27:71:60:2f:ca;223;IP-TV
10.224.205.191;Vlan3520;20:e5:64:f0:de:17;0;IP-TV
10.224.205.192;Vlan3520;e4:27:71:14:5a:67;173;IP-TV
10.224.205.194;Vlan3520;5c:e3:0e:94:ba:f9;1;IP-TV
10.224.205.198;Vlan3520;e4:27:71:54:98:38;208;IP-TV
10.224.205.199;Vlan3520;1c:bb:a8:1b:a1:7a;13;IP-TV
10.224.205.200;Vlan3520;e4:27:71:67:c2:98;0;IP-TV
10.224.205.202;Vlan3520;e4:27:71:29:e6:a7;0;IP-TV
10.224.205.205;Vlan3520;e4:27:71:24:f9:dd;61;IP-TV
10.224.205.206;Vlan3520;ec:4c:4d:6b:2d:2b;253;IP-TV
10.224.205.208;Vlan3520;20:e5:64:f0:b0:91;1;IP-TV
10.224.205.211;Vlan3520;ec:4c:4d:f3:4c:89;202;IP-TV
10.224.205.212;Vlan3520;1c:bb:a8:1b:95:55;4;IP-TV
10.224.205.215;Vlan3520;e4:27:71:0c:28:f1;67;IP-TV
10.224.205.216;Vlan3520;1c:bb:a8:0c:5e:3a;91;IP-TV
10.224.205.217;Vlan3520;ec:4c:4d:f0:1d:f8;50;IP-TV
10.224.205.219;Vlan3520;ec:4c:4d:f2:bf:15;1;IP-TV
10.224.205.222;Vlan3520;e4:27:71:20:13:9d;190;IP-TV
10.224.205.225;Vlan3520;1c:bb:a8:19:b2:7b;4;IP-TV
10.224.205.226;Vlan3520;e4:27:71:25:79:40;196;IP-TV
10.224.205.231;Vlan3520;00:02:9b:93:c9:aa;12;IP-TV
10.224.205.232;Vlan3520;e4:27:71:67:c3:1e;192;IP-TV
10.224.205.234;Vlan3520;e4:27:71:67:f6:3d;104;IP-TV
10.224.205.235;Vlan3520;e4:27:71:40:6e:49;240;IP-TV
10.224.205.237;Vlan3520;e4:27:71:67:ef:a6;88;IP-TV
10.224.205.239;Vlan3520;00:02:9b:9f:dd:aa;186;IP-TV
10.224.205.241;Vlan3520;e4:27:71:08:e8:65;215;IP-TV
10.224.205.242;Vlan3520;00:1a:79:0f:3f:5d;3;IP-TV
10.224.205.246;Vlan3520;e4:27:71:13:ea:fa;88;IP-TV
10.224.205.250;Vlan3520;e4:27:71:03:9b:db;8;IP-TV
10.224.205.252;Vlan3520;00:02:9b:93:56:fd;95;IP-TV
10.224.205.253;Vlan3520;e4:27:71:01:c1:a4;12;IP-TV
10.224.205.254;Vlan3520;e4:27:71:14:2c:8b;68;IP-TV
10.224.205.255;Vlan3520;e4:27:71:0c:85:ec;181;IP-TV
10.224.206.3;Vlan3520;e4:27:71:1f:4e:7f;51;IP-TV
10.224.206.5;Vlan3520;e4:27:71:11:6a:08;108;IP-TV
10.224.206.6;Vlan3520;00:1a:79:0c:ca:d2;0;IP-TV
10.224.206.8;Vlan3520;e4:27:71:5d:32:5c;81;IP-TV
10.224.206.10;Vlan3520;1c:bb:a8:17:c1:ad;140;IP-TV
10.224.206.12;Vlan3520;e4:27:71:67:99:a0;32;IP-TV
10.224.206.14;Vlan3520;e4:27:71:0c:65:b7;204;IP-TV
10.224.206.15;Vlan3520;00:02:9b:89:1c:ff;4;IP-TV
10.224.206.26;Vlan3520;e4:27:71:20:13:9e;253;IP-TV
10.224.206.27;Vlan3520;e4:27:71:12:06:ff;1;IP-TV
10.224.206.28;Vlan3520;00:1a:79:13:91:f8;7;IP-TV
10.224.206.34;Vlan3520;e4:27:71:20:20:1a;155;IP-TV
10.224.206.35;Vlan3520;1c:bb:a8:1a:b4:7a;7;IP-TV
10.224.206.38;Vlan3520;00:1a:79:24:1e:3c;33;IP-TV
10.224.206.39;Vlan3520;e4:27:71:4e:fb:82;0;IP-TV
10.224.206.40;Vlan3520;1c:bb:a8:01:32:3a;204;IP-TV
10.224.206.41;Vlan3520;20:e5:64:f0:b5:57;0;IP-TV
10.224.206.42;Vlan3520;e4:27:71:1e:6e:f4;7;IP-TV
10.224.206.44;Vlan3520;e4:27:71:18:8a:80;1;IP-TV
10.224.206.45;Vlan3520;ec:4c:4d:72:2e:72;136;IP-TV
10.224.206.46;Vlan3520;20:e5:64:f0:8c:0b;1;IP-TV
10.224.206.47;Vlan3520;e4:27:71:5f:2b:90;27;IP-TV
10.224.206.48;Vlan3520;e4:27:71:5b:97:50;81;IP-TV
10.224.206.49;Vlan3520;e4:27:71:45:04:f6;8;IP-TV
10.224.206.50;Vlan3520;e4:27:71:0c:72:75;194;IP-TV
10.224.206.51;Vlan3520;e4:27:71:40:b0:e6;78;IP-TV
10.224.206.53;Vlan3520;bc:64:4b:76:73:ed;1;IP-TV
10.224.206.55;Vlan3520;e4:27:71:54:6a:d9;125;IP-TV
10.224.206.57;Vlan3520;e4:27:71:00:b4:b7;120;IP-TV
10.224.206.58;Vlan3520;e4:27:71:65:b4:6a;65;IP-TV
10.224.206.60;Vlan3520;e4:27:71:5d:2b:d5;231;IP-TV
10.224.206.61;Vlan3520;00:1a:79:24:1d:1f;6;IP-TV
10.224.206.62;Vlan3520;00:1a:79:0c:f5:57;2;IP-TV
10.224.206.63;Vlan3520;e4:27:71:13:d6:b1;1;IP-TV
10.224.206.65;Vlan3520;1c:bb:a8:24:b3:ce;3;IP-TV
10.224.206.66;Vlan3520;e4:27:71:52:72:e9;183;IP-TV
10.224.206.67;Vlan3520;1c:bb:a8:24:b0:42;2;IP-TV
10.224.206.69;Vlan3520;1c:bb:a8:06:16:dc;0;IP-TV
10.224.206.74;Vlan3520;e4:27:71:44:ab:ca;7;IP-TV
10.224.206.75;Vlan3520;e4:27:71:03:83:71;5;IP-TV
10.224.206.78;Vlan3520;e4:27:71:4e:ff:1d;220;IP-TV
10.224.206.84;Vlan3520;00:1a:79:0f:8d:c8;196;IP-TV
10.224.206.86;Vlan3520;e4:27:71:67:bf:17;105;IP-TV
10.224.206.92;Vlan3520;20:e5:64:f0:92:89;1;IP-TV
10.224.206.93;Vlan3520;00:02:9b:93:ca:1c;7;IP-TV
10.224.206.98;Vlan3520;1c:bb:a8:1a:7e:45;2;IP-TV
10.224.206.99;Vlan3520;e4:27:71:13:bf:bb;194;IP-TV
10.224.206.104;Vlan3520;00:1a:79:13:36:f6;12;IP-TV
10.224.206.106;Vlan3520;e4:27:71:5d:2b:fe;38;IP-TV
10.224.206.107;Vlan3520;1c:bb:a8:05:12:07;7;IP-TV
10.224.206.108;Vlan3520;e4:27:71:11:70:81;27;IP-TV
10.224.206.109;Vlan3520;e4:27:71:41:de:50;117;IP-TV
10.224.206.117;Vlan3520;28:6c:07:f8:2f:ad;0;IP-TV
10.224.206.119;Vlan3520;1c:bb:a8:24:cf:8b;1;IP-TV
10.224.206.121;Vlan3520;e4:27:71:11:6c:38;128;IP-TV
10.224.206.126;Vlan3520;ec:4c:4d:f3:5d:6f;208;IP-TV
10.224.206.129;Vlan3520;00:1a:79:0c:fc:30;50;IP-TV
10.224.206.130;Vlan3520;e4:27:71:44:f5:91;249;IP-TV
10.224.206.133;Vlan3520;ec:4c:4d:f2:b2:4f;7;IP-TV
10.224.206.134;Vlan3520;1c:bb:a8:01:26:42;38;IP-TV
10.224.206.135;Vlan3520;e4:27:71:47:cf:c3;83;IP-TV
10.224.206.136;Vlan3520;e4:27:71:1f:11:77;42;IP-TV
10.224.206.138;Vlan3520;1c:bb:a8:24:b2:bc;134;IP-TV
10.224.206.140;Vlan3520;ec:4c:4d:73:92:06;201;IP-TV
10.224.206.143;Vlan3520;00:02:9b:93:5e:4f;46;IP-TV
10.224.206.145;Vlan3520;bc:64:4b:78:de:f1;2;IP-TV
10.224.206.146;Vlan3520;ec:4c:4d:f0:27:6c;116;IP-TV
10.224.206.148;Vlan3520;e4:27:71:1f:10:e2;148;IP-TV
10.224.206.153;Vlan3520;e4:27:71:1f:1c:3b;196;IP-TV
10.224.206.156;Vlan3520;1c:bb:a8:12:c9:ac;2;IP-TV
10.224.206.159;Vlan3520;ec:4c:4d:72:2c:ac;214;IP-TV
10.224.206.164;Vlan3520;00:1a:79:0f:8f:6f;5;IP-TV
10.224.206.168;Vlan3520;e4:27:71:67:e3:1b;204;IP-TV
10.224.206.169;Vlan3520;ec:4c:4d:6b:2d:e0;169;IP-TV
10.224.206.170;Vlan3520;e4:27:71:1f:fc:b7;189;IP-TV
10.224.206.171;Vlan3520;00:1a:79:0f:72:68;1;IP-TV
10.224.206.172;Vlan3520;e4:27:71:47:f2:8f;1;IP-TV
10.224.206.174;Vlan3520;e4:27:71:4c:db:ba;38;IP-TV
10.224.206.177;Vlan3520;e4:27:71:03:a8:ef;13;IP-TV
10.224.206.188;Vlan3520;e4:27:71:44:c3:29;118;IP-TV
10.224.206.190;Vlan3520;e4:27:71:44:ba:42;177;IP-TV
10.224.206.194;Vlan3520;e4:27:71:5d:2d:a2;195;IP-TV
10.224.206.198;Vlan3520;e4:27:71:1f:58:29;13;IP-TV
10.224.206.200;Vlan3520;e4:27:71:25:7e:dd;142;IP-TV
10.224.206.202;Vlan3520;e4:27:71:13:38:77;8;IP-TV
10.224.206.206;Vlan3520;e4:27:71:0c:66:f7;189;IP-TV
10.224.206.207;Vlan3520;e4:27:71:5c:61:27;162;IP-TV
10.224.206.211;Vlan3520;e4:27:71:11:78:52;0;IP-TV
10.224.206.217;Vlan3520;1c:bb:a8:05:b0:25;171;IP-TV
10.224.206.220;Vlan3520;e4:27:71:40:a5:4c;22;IP-TV
10.224.206.221;Vlan3520;e4:27:71:0c:8d:e0;7;IP-TV
10.224.206.222;Vlan3520;e4:27:71:1f:5f:fd;145;IP-TV
10.224.206.223;Vlan3520;e4:27:71:47:c1:ab;1;IP-TV
10.224.206.225;Vlan3520;ec:4c:4d:73:eb:bb;109;IP-TV
10.224.206.227;Vlan3520;e4:27:71:5f:0b:f9;70;IP-TV
10.224.206.230;Vlan3520;e4:27:71:62:5c:ab;62;IP-TV
10.224.206.235;Vlan3520;ec:4c:4d:f6:d2:05;29;IP-TV
10.224.206.237;Vlan3520;e4:27:71:44:eb:9b;7;IP-TV
10.224.206.239;Vlan3520;00:02:9b:89:0d:37;12;IP-TV
10.224.206.241;Vlan3520;20:e5:64:f0:a9:a9;0;IP-TV
10.224.206.245;Vlan3520;e4:27:71:07:f0:ad;7;IP-TV
10.224.206.247;Vlan3520;e4:27:71:03:9d:a6;8;IP-TV
10.224.206.249;Vlan3520;ec:4c:4d:f6:cd:60;178;IP-TV
10.224.206.251;Vlan3520;e4:27:71:00:a6:9b;25;IP-TV
10.224.206.253;Vlan3520;e4:27:71:47:ef:1a;4;IP-TV
10.224.206.254;Vlan3520;1c:bb:a8:01:30:88;176;IP-TV
10.224.207.0;Vlan3520;e4:27:71:25:33:45;21;IP-TV
10.224.207.1;Vlan3520;00:02:9b:a2:7f:e2;62;IP-TV
10.224.207.2;Vlan3520;ec:4c:4d:f2:a8:31;34;IP-TV
10.224.207.3;Vlan3520;ec:4c:4d:74:28:a4;164;IP-TV
10.224.207.5;Vlan3520;ec:4c:4d:6b:2f:52;247;IP-TV
10.224.207.10;Vlan3520;e4:27:71:17:4e:47;74;IP-TV
10.224.207.20;Vlan3520;e4:27:71:0c:22:29;7;IP-TV
10.224.207.21;Vlan3520;ec:4c:4d:73:bb:0b;143;IP-TV
10.224.207.22;Vlan3520;ec:4c:4d:6b:2b:89;74;IP-TV
10.224.207.23;Vlan3520;1c:bb:a8:06:1e:5d;2;IP-TV
10.224.207.24;Vlan3520;e4:27:71:06:53:bb;1;IP-TV
10.224.207.25;Vlan3520;e4:27:71:5f:ea:6b;191;IP-TV
10.224.207.26;Vlan3520;20:e5:64:f0:d8:bb;0;IP-TV
10.224.207.27;Vlan3520;00:1a:79:09:ae:95;7;IP-TV
10.224.207.28;Vlan3520;e4:27:71:20:20:0d;7;IP-TV
10.224.207.31;Vlan3520;e4:27:71:03:ad:81;0;IP-TV
10.224.207.38;Vlan3520;e4:27:71:00:08:14;7;IP-TV
10.224.207.39;Vlan3520;00:02:9b:92:d6:ab;7;IP-TV
10.224.207.40;Vlan3520;00:02:9b:93:5d:60;7;IP-TV
10.224.207.41;Vlan3520;ec:4c:4d:f0:26:df;126;IP-TV
10.224.207.45;Vlan3520;1c:bb:a8:22:97:b5;8;IP-TV
10.224.207.46;Vlan3520;e4:27:71:25:79:8a;178;IP-TV
10.224.207.47;Vlan3520;e4:27:71:20:03:04;233;IP-TV
10.224.207.48;Vlan3520;e4:27:71:10:b8:1e;13;IP-TV
10.224.207.49;Vlan3520;e4:27:71:47:b3:6a;199;IP-TV
10.224.207.51;Vlan3520;ec:4c:4d:f3:3f:b0;97;IP-TV
10.224.207.53;Vlan3520;e4:27:71:12:1a:15;1;IP-TV
10.224.207.54;Vlan3520;ec:4c:4d:72:2e:80;118;IP-TV
10.224.207.56;Vlan3520;e4:27:71:20:13:8b;192;IP-TV
10.224.207.57;Vlan3520;e4:27:71:20:13:0c;13;IP-TV
10.224.207.58;Vlan3520;e4:27:71:25:2d:46;195;IP-TV
10.224.207.64;Vlan3520;1c:bb:a8:1b:82:d8;21;IP-TV
10.224.207.69;Vlan3520;00:07:67:b2:33:3e;2;IP-TV
10.224.207.70;Vlan3520;e4:27:71:1f:11:aa;66;IP-TV
10.224.207.72;Vlan3520;e4:27:71:25:21:a2;0;IP-TV
10.224.207.73;Vlan3520;ec:4c:4d:6b:2c:41;161;IP-TV
10.224.207.74;Vlan3520;00:1a:79:0f:8c:f1;5;IP-TV
10.224.207.75;Vlan3520;e4:27:71:54:91:fa;0;IP-TV
10.224.207.76;Vlan3520;5c:e3:0e:94:bb:9b;5;IP-TV
10.224.207.78;Vlan3520;e4:27:71:67:c3:03;0;IP-TV
10.224.207.79;Vlan3520;00:1a:79:0c:fb:3c;129;IP-TV
10.224.207.80;Vlan3520;e4:27:71:40:bc:a8;2;IP-TV
10.224.207.81;Vlan3520;1c:bb:a8:24:e5:6c;4;IP-TV
10.224.207.82;Vlan3520;00:1a:79:0f:80:92;13;IP-TV
10.224.207.84;Vlan3520;e4:27:71:47:f6:82;187;IP-TV
10.224.207.85;Vlan3520;e4:27:71:08:f6:d3;14;IP-TV
10.224.207.86;Vlan3520;bc:64:4b:a1:ef:13;0;IP-TV
10.224.207.87;Vlan3520;e4:27:71:03:a6:68;5;IP-TV
10.224.207.88;Vlan3520;e4:27:71:0a:3e:2e;5;IP-TV
10.224.207.89;Vlan3520;e4:27:71:45:87:c6;70;IP-TV
10.224.207.90;Vlan3520;e4:27:71:67:c2:d7;6;IP-TV
10.224.207.93;Vlan3520;1c:bb:a8:1b:6e:dc;8;IP-TV
10.224.207.94;Vlan3520;1c:bb:a8:1b:ac:97;8;IP-TV
10.224.207.96;Vlan3520;e4:27:71:5f:ec:f9;97;IP-TV
10.224.207.98;Vlan3520;00:1a:79:09:af:1e;82;IP-TV
10.224.207.100;Vlan3520;e4:27:71:44:78:2a;117;IP-TV
10.224.207.101;Vlan3520;00:1a:79:0f:80:98;4;IP-TV
10.224.207.107;Vlan3520;e4:27:71:51:8c:57;191;IP-TV
10.224.207.108;Vlan3520;1c:bb:a8:1a:a0:05;34;IP-TV
10.224.207.110;Vlan3520;00:02:9b:89:7a:31;7;IP-TV
10.224.207.111;Vlan3520;e4:27:71:02:71:ca;3;IP-TV
10.224.207.113;Vlan3520;00:1a:79:0c:fd:1c;13;IP-TV
10.224.207.116;Vlan3520;e4:27:71:1f:fc:bc;3;IP-TV
10.224.207.118;Vlan3520;e4:27:71:5c:66:20;1;IP-TV
10.224.207.119;Vlan3520;e4:27:71:5d:32:a5;163;IP-TV
10.224.207.120;Vlan3520;e4:27:71:48:11:bb;131;IP-TV
10.224.207.123;Vlan3520;1c:bb:a8:24:bb:e4;51;IP-TV
10.224.207.124;Vlan3520;ec:4c:4d:73:91:71;73;IP-TV
10.224.207.125;Vlan3520;e4:27:71:57:f1:a5;161;IP-TV
